65535.0000000
65106.0000000
63957.0000000
63146.0000000
62946.0000000
62847.0000000
62355.0000000
62748.0000000
62161.0000000
63650.0000000
62355.0000000
61584.0000000
61489.0000000
62453.0000000
61489.0000000
61584.0000000
61775.0000000
60832.0000000
60463.0000000
61018.0000000
58768.0000000
59381.0000000
58424.0000000
59117.0000000
60098.0000000
59917.0000000
61394.0000000
61112.0000000
60189.0000000
58942.0000000
58509.0000000
58509.0000000
59470.0000000
59117.0000000
59470.0000000
59648.0000000
59293.0000000
58083.0000000
58253.0000000
57084.0000000
57579.0000000
56678.0000000
56438.0000000
57166.0000000
57413.0000000
57166.0000000
57331.0000000
56678.0000000
56438.0000000
55034.0000000
54211.0000000
54137.0000000
53990.0000000
53844.0000000
53699.0000000
53990.0000000
54211.0000000
54211.0000000
54285.0000000
54064.0000000
53699.0000000
54285.0000000
52775.0000000
52359.0000000
51949.0000000
52428.0000000
51881.0000000
52290.0000000
52359.0000000
52359.0000000
51149.0000000
50565.0000000
50056.0000000
50953.0000000
50887.0000000
50629.0000000
51215.0000000
50373.0000000
50056.0000000
50500.0000000
49806.0000000
49497.0000000
49131.0000000
48180.0000000
48889.0000000
48651.0000000
48414.0000000
48532.0000000
48710.0000000
48591.0000000
48180.0000000
48710.0000000
48064.0000000
48414.0000000
47890.0000000
47210.0000000
47266.0000000
48064.0000000
47661.0000000
46711.0000000
46493.0000000
46277.0000000
46657.0000000
47434.0000000
47042.0000000
47890.0000000
47833.0000000
47718.0000000
46657.0000000
46876.0000000
46224.0000000
46385.0000000
45957.0000000
46439.0000000
46224.0000000
46821.0000000
46766.0000000
46821.0000000
46063.0000000
45330.0000000
46224.0000000
46117.0000000
46657.0000000
46170.0000000
46277.0000000
45641.0000000
45957.0000000
46277.0000000
46331.0000000
46224.0000000
45746.0000000
45694.0000000
45537.0000000
44519.0000000
44569.0000000
44371.0000000
44569.0000000
44972.0000000
44921.0000000
45746.0000000
45746.0000000
45073.0000000
44420.0000000
43499.0000000
42524.0000000
42798.0000000
42615.0000000
42660.0000000
42569.0000000
42660.0000000
42433.0000000
42253.0000000
41898.0000000
42119.0000000
41548.0000000
41162.0000000
41162.0000000
41119.0000000
41119.0000000
41290.0000000
40866.0000000
40575.0000000
40288.0000000
40617.0000000
40247.0000000
40452.0000000
40207.0000000
39885.0000000
39845.0000000
40166.0000000
39686.0000000
39647.0000000
39885.0000000
39686.0000000
39726.0000000
40493.0000000
40247.0000000
40288.0000000
40085.0000000
39217.0000000
38647.0000000
37984.0000000
38275.0000000
38275.0000000
38911.0000000
39333.0000000
39333.0000000
39607.0000000
39925.0000000
39333.0000000
38987.0000000
38460.0000000
37947.0000000
37911.0000000
37589.0000000
37273.0000000
37696.0000000
37343.0000000
37099.0000000
36859.0000000
36555.0000000
36288.0000000
36622.0000000
36124.0000000
36222.0000000
36421.0000000
36190.0000000
36355.0000000
35864.0000000
35544.0000000
35576.0000000
35576.0000000
35449.0000000
35044.0000000
35355.0000000
35261.0000000
35013.0000000
35449.0000000
35075.0000000
35044.0000000
35105.0000000
35199.0000000
35013.0000000
35261.0000000
35075.0000000
35105.0000000
35075.0000000
34921.0000000
34498.0000000
34114.0000000
33511.0000000
33483.0000000
33767.0000000
34143.0000000
34379.0000000
34982.0000000
35323.0000000
35136.0000000
34860.0000000
34231.0000000
34172.0000000
33568.0000000
33204.0000000
33399.0000000
33710.0000000
33287.0000000
33399.0000000
33653.0000000
33204.0000000
33287.0000000
